Date,Visitor,G,Home,G,,Att.,LOG,Notes
1993-03-09,Philadelphia Flyers,2,New York Islanders,4,,,,
1993-03-09,Los Angeles Kings,3,New York Rangers,4,,,,
1993-03-09,Boston Bruins,2,Pittsburgh Penguins,3,,,,
1993-03-09,Winnipeg Jets,4,Tampa Bay Lightning,2,,,,
1993-03-09,New Jersey Devils,2,Vancouver Canucks,7,,,,
1993-03-09,Toronto Maple Leafs,1,Washington Capitals,3,,,,
1993-03-10,Detroit Red Wings,6,Edmonton Oilers,3,,,,
1993-03-10,New York Islanders,1,Montreal Canadiens,5,,,,
1993-03-10,Buffalo Sabres,7,Quebec Nordiques,4,,,,
1993-03-10,Hartford Whalers,3,Toronto Maple Leafs,5,,,,
1993-03-11,Montreal Canadiens,2,Boston Bruins,5,,,,
1993-03-11,Detroit Red Wings,3,Calgary Flames,6,,,,
1993-03-11,New York Rangers,4,Chicago Blackhawks,1,,,,
1993-03-11,Washington Capitals,4,Philadelphia Flyers,6,,,,
1993-03-11,Los Angeles Kings,3,Pittsburgh Penguins,4,OT,,,
1993-03-11,San Jose Sharks,2,St. Louis Blues,5,,,,
1993-03-11,Minnesota North Stars,4,Vancouver Canucks,3,,,,at Saskatoon SK
1993-03-12,New Jersey Devils,4,Edmonton Oilers,6,,,,
1993-03-12,Tampa Bay Lightning,2,Toronto Maple Leafs,8,,,,
1993-03-12,Vancouver Canucks,3,Winnipeg Jets,2,,,,
1993-03-13,Ottawa Senators,3,Boston Bruins,6,,,,
1993-03-13,New Jersey Devils,3,Calgary Flames,4,,,,
1993-03-13,Buffalo Sabres,3,Hartford Whalers,3,OT,,,
1993-03-13,Quebec Nordiques,5,Montreal Canadiens,2,,,,
1993-03-13,Minnesota North Stars,2,St. Louis Blues,6,,,,
1993-03-14,Vancouver Canucks,2,Calgary Flames,3,,,,
1993-03-14,Chicago Blackhawks,5,Edmonton Oilers,4,OT,,,
1993-03-14,St. Louis Blues,3,Minnesota North Stars,1,,,,
1993-03-14,Pittsburgh Penguins,3,New York Islanders,2,,,,
1993-03-14,Detroit Red Wings,4,San Jose Sharks,1,,,,
1993-03-14,Tampa Bay Lightning,1,Winnipeg Jets,3,,,,
1993-03-15,Los Angeles Kings,4,Buffalo Sabres,2,,,,
1993-03-15,Boston Bruins,3,New York Rangers,1,,,,
1993-03-15,Toronto Maple Leafs,2,Quebec Nordiques,4,,,,
1993-03-16,New Jersey Devils,1,Boston Bruins,3,,,,at Providence RI
1993-03-16,Chicago Blackhawks,1,Calgary Flames,0,,,,
1993-03-16,Washington Capitals,4,Detroit Red Wings,2,,,,at Milwaukee WI
1993-03-16,Winnipeg Jets,4,Los Angeles Kings,8,,,,
1993-03-16,Minnesota North Stars,3,Philadelphia Flyers,4,,,,
1993-03-16,New York Islanders,6,San Jose Sharks,0,,,,
1993-03-16,Buffalo Sabres,2,St. Louis Blues,2,OT,,,
1993-03-16,Hartford Whalers,4,Tampa Bay Lightning,3,OT,,,
1993-03-17,Edmonton Oilers,4,New York Rangers,3,OT,,,
1993-03-18,Minnesota North Stars,1,Detroit Red Wings,5,,,,
1993-03-18,New York Islanders,4,Los Angeles Kings,7,,,,
1993-03-18,Edmonton Oilers,1,New Jersey Devils,5,,,,
1993-03-18,Boston Bruins,4,Ottawa Senators,1,,,,
1993-03-18,Washington Capitals,5,Pittsburgh Penguins,7,,,,
1993-03-18,Montreal Canadiens,5,Quebec Nordiques,2,,,,
1993-03-18,Toronto Maple Leafs,4,Tampa Bay Lightning,2,,,,
1993-03-18,Winnipeg Jets,5,Vancouver Canucks,2,,,,
1993-03-19,San Jose Sharks,1,New York Rangers,8,,,,
1993-03-19,Hartford Whalers,2,Washington Capitals,5,,,,
1993-03-20,Detroit Red Wings,7,Boston Bruins,4,,,,
1993-03-20,St. Louis Blues,2,Los Angeles Kings,3,,,,
1993-03-20,Chicago Blackhawks,2,Montreal Canadiens,6,,,,
1993-03-20,Quebec Nordiques,5,New Jersey Devils,1,,,,
1993-03-20,Philadelphia Flyers,3,Pittsburgh Penguins,9,,,,
1993-03-20,Buffalo Sabres,3,Tampa Bay Lightning,1,,,,
1993-03-20,Edmonton Oilers,2,Toronto Maple Leafs,4,,,,
1993-03-20,New York Islanders,7,Vancouver Canucks,2,,,,
1993-03-21,Tampa Bay Lightning,2,Chicago Blackhawks,3,,,,
1993-03-21,Pittsburgh Penguins,6,Edmonton Oilers,4,,,,at Cleveland OH
1993-03-21,Detroit Red Wings,6,Minnesota North Stars,2,,,,
1993-03-21,New Jersey Devils,3,Philadelphia Flyers,2,,,,
1993-03-21,Calgary Flames,2,Winnipeg Jets,4,,,,
1993-03-21,San Jose Sharks,3,Washington Capitals,5,,,,
1993-03-22,Hartford Whalers,4,Boston Bruins,5,,,,
1993-03-22,Buffalo Sabres,8,Montreal Canadiens,3,,,,
1993-03-22,New York Rangers,5,Ottawa Senators,4,,,,
1993-03-22,St. Louis Blues,3,Vancouver Canucks,1,,,,
1993-03-23,New York Islanders,2,Detroit Red Wings,3,,,,
1993-03-23,Tampa Bay Lightning,3,New Jersey Devils,9,,,,
1993-03-23,San Jose Sharks,2,Pittsburgh Penguins,7,,,,
1993-03-23,Toronto Maple Leafs,5,Winnipeg Jets,4,,,,
1993-03-23,Quebec Nordiques,1,Washington Capitals,5,,,,
1993-03-24,Boston Bruins,2,Buffalo Sabres,0,,,,
1993-03-24,St. Louis Blues,4,Calgary Flames,2,,,,
1993-03-24,Montreal Canadiens,6,Hartford Whalers,5,OT,,,
1993-03-24,Philadelphia Flyers,5,New York Rangers,4,,,,
1993-03-24,Los Angeles Kings,2,Vancouver Canucks,6,,,,
1993-03-25,Montreal Canadiens,0,Boston Bruins,2,,,,
1993-03-25,Buffalo Sabres,6,Chicago Blackhawks,4,,,,
1993-03-25,Toronto Maple Leafs,3,Minnesota North Stars,3,OT,,,
1993-03-25,Washington Capitals,5,New York Islanders,2,,,,
1993-03-25,Tampa Bay Lightning,3,Ottawa Senators,2,OT,,,
1993-03-25,San Jose Sharks,2,Philadelphia Flyers,5,,,,
1993-03-25,New Jersey Devils,3,Pittsburgh Penguins,4,,,,
1993-03-26,Los Angeles Kings,4,Edmonton Oilers,1,,,,
1993-03-26,Chicago Blackhawks,3,New York Rangers,1,,,,
1993-03-26,Calgary Flames,3,Vancouver Canucks,1,,,,
1993-03-26,St. Louis Blues,2,Winnipeg Jets,4,,,,
1993-03-27,Pittsburgh Penguins,5,Boston Bruins,3,,,,
1993-03-27,Toronto Maple Leafs,6,Edmonton Oilers,2,,,,
1993-03-27,Hartford Whalers,2,Minnesota North Stars,1,,,,
1993-03-27,Ottawa Senators,3,Montreal Canadiens,4,OT,,,
1993-03-27,San Jose Sharks,3,New York Islanders,7,,,,
1993-03-27,Philadelphia Flyers,3,Quebec Nordiques,8,,,,
1993-03-27,Detroit Red Wings,8,Tampa Bay Lightning,3,,,,
1993-03-27,New Jersey Devils,5,Washington Capitals,2,,,,
1993-03-28,Ottawa Senators,1,Buffalo Sabres,3,,,,
1993-03-28,Toronto Maple Leafs,4,Calgary Flames,0,,,,
1993-03-28,Hartford Whalers,0,Chicago Blackhawks,3,,,,
1993-03-28,Quebec Nordiques,3,New York Rangers,2,,,,
1993-03-28,Los Angeles Kings,3,Winnipeg Jets,3,OT,,,
1993-03-28,Pittsburgh Penguins,4,Washington Capitals,1,,,,
1993-03-29,Los Angeles Kings,9,Detroit Red Wings,3,,,,
1993-03-29,San Jose Sharks,0,New Jersey Devils,5,,,,
1993-03-30,Winnipeg Jets,5,Calgary Flames,4,,,,
1993-03-30,Boston Bruins,3,Hartford Whalers,1,,,,
1993-03-30,Philadelphia Flyers,1,New York Islanders,2,,,,
1993-03-30,Ottawa Senators,4,Pittsburgh Penguins,6,,,,
1993-03-30,Vancouver Canucks,6,St. Louis Blues,3,,,,
1993-03-30,Buffalo Sabres,1,Washington Capitals,4,,,,
1993-03-31,New Jersey Devils,2,Buffalo Sabres,5,,,,
1993-03-31,Minnesota North Stars,2,Edmonton Oilers,5,,,,
1993-03-31,Quebec Nordiques,6,Montreal Canadiens,2,,,,
1993-03-31,Los Angeles Kings,5,Toronto Maple Leafs,5,OT,,,
1993-04-01,Minnesota North Stars,3,Calgary Flames,5,,,,
1993-04-01,Detroit Red Wings,3,Chicago Blackhawks,1,,,,
1993-04-01,Quebec Nordiques,4,Ottawa Senators,2,,,,
1993-04-01,Los Angeles Kings,3,Philadelphia Flyers,1,,,,
1993-04-01,Hartford Whalers,2,Pittsburgh Penguins,10,,,,
1993-04-01,Winnipeg Jets,9,San Jose Sharks,5,,,,
1993-04-01,Vancouver Canucks,5,Tampa Bay Lightning,3,,,,
1993-04-02,New York Islanders,3,New York Rangers,2,OT,,,
1993-04-02,Montreal Canadiens,0,Washington Capitals,4,,,,
1993-04-03,Buffalo Sabres,2,Boston Bruins,3,,,,
1993-04-03,Vancouver Canucks,1,Detroit Red Wings,5,,,,
1993-04-03,Winnipeg Jets,6,Edmonton Oilers,4,,,,
1993-04-03,Ottawa Senators,3,Hartford Whalers,7,,,,
1993-04-03,Minnesota North Stars,3,Los Angeles Kings,0,,,,
1993-04-03,Montreal Canadiens,3,New York Islanders,2,,,,
1993-04-03,Tampa Bay Lightning,2,Philadelphia Flyers,6,,,,
1993-04-03,Pittsburgh Penguins,5,Quebec Nordiques,3,,,,
1993-04-03,Calgary Flames,3,San Jose Sharks,2,OT,,,
1993-04-03,Chicago Blackhawks,3,St. Louis Blues,3,OT,,,
1993-04-03,New Jersey Devils,0,Toronto Maple Leafs,1,,,,
1993-04-04,Boston Bruins,3,Buffalo Sabres,0,,,,
1993-04-04,St. Louis Blues,4,Chicago Blackhawks,5,,,,
1993-04-04,Pittsburgh Penguins,5,New Jersey Devils,2,,,,
1993-04-04,Vancouver Canucks,3,Ottawa Senators,0,,,,
1993-04-04,Toronto Maple Leafs,0,Philadelphia Flyers,4,,,,
1993-04-04,Calgary Flames,4,San Jose Sharks,3,,,,
1993-04-04,New York Rangers,4,Washington Capitals,0,,,,
1993-04-05,Hartford Whalers,5,New York Rangers,4,,,,
1993-04-06,Calgary Flames,3,Los Angeles Kings,3,OT,,,
1993-04-06,Buffalo Sabres,1,Minnesota North Stars,3,,,,
1993-04-06,Boston Bruins,7,Quebec Nordiques,1,,,,
1993-04-06,Edmonton Oilers,2,San Jose Sharks,5,,,,
1993-04-06,St. Louis Blues,2,Tampa Bay Lightning,2,OT,,,
1993-04-06,Philadelphia Flyers,4,Winnipeg Jets,2,,,,
1993-04-06,New York Islanders,3,Washington Capitals,2,,,,
1993-04-07,New York Rangers,2,New Jersey Devils,5,,,,
1993-04-07,Hartford Whalers,6,Ottawa Senators,1,,,,
1993-04-07,Montreal Canadiens,3,Pittsburgh Penguins,4,OT,,,
1993-04-07,Edmonton Oilers,4,Vancouver Canucks,5,OT,,,
1993-04-08,Quebec Nordiques,2,Boston Bruins,6,,,,
1993-04-08,San Jose Sharks,1,Los Angeles Kings,2,,,,
1993-04-08,Chicago Blackhawks,3,New York Islanders,2,,,,
1993-04-08,Washington Capitals,3,Philadelphia Flyers,4,,,,
1993-04-08,Detroit Red Wings,9,Tampa Bay Lightning,1,,,,
1993-04-08,Toronto Maple Leafs,3,Winnipeg Jets,5,,,,
1993-04-09,Vancouver Canucks,1,Calgary Flames,8,,,,
1993-04-09,Pittsburgh Penguins,10,New York Rangers,4,,,,
1993-04-10,Buffalo Sabres,5,Detroit Red Wings,6,,,,
1993-04-10,St. Louis Blues,3,Minnesota North Stars,4,,,,
1993-04-10,Boston Bruins,5,Montreal Canadiens,1,,,,
1993-04-10,Ottawa Senators,5,New York Islanders,3,,,,
1993-04-10,New York Rangers,2,Pittsburgh Penguins,4,,,,
1993-04-10,Hartford Whalers,3,Quebec Nordiques,6,,,,
1993-04-10,Los Angeles Kings,3,San Jose Sharks,2,OT,,,
1993-04-10,Chicago Blackhawks,4,Tampa Bay Lightning,2,,,,
1993-04-10,Philadelphia Flyers,4,Toronto Maple Leafs,0,,,,
1993-04-10,New Jersey Devils,5,Washington Capitals,3,,,,
1993-04-11,Ottawa Senators,2,Boston Bruins,4,,,,
1993-04-11,Quebec Nordiques,3,Buffalo Sabres,1,,,,
1993-04-11,Tampa Bay Lightning,3,Chicago Blackhawks,3,OT,,,
1993-04-11,Winnipeg Jets,7,Edmonton Oilers,5,,,,
1993-04-11,Toronto Maple Leafs,4,Hartford Whalers,2,,,,
1993-04-11,New York Islanders,5,New Jersey Devils,4,,,,
1993-04-11,Minnesota North Stars,1,St. Louis Blues,5,,,,
1993-04-11,Calgary Flames,3,Vancouver Canucks,6,,,,
1993-04-12,Washington Capitals,3,Montreal Canadiens,2,OT,,,
1993-04-12,New York Rangers,0,Philadelphia Flyers,1,,,,
1993-04-13,Montreal Canadiens,3,Buffalo Sabres,2,OT,,,
1993-04-13,Calgary Flames,4,Edmonton Oilers,2,,,,
1993-04-13,Chicago Blackhawks,3,Minnesota North Stars,2,,,,
1993-04-13,Hartford Whalers,3,New York Islanders,3,OT,,,
1993-04-13,Ottawa Senators,2,Quebec Nordiques,6,,,,
1993-04-13,St. Louis Blues,1,Toronto Maple Leafs,2,OT,,,
1993-04-13,Los Angeles Kings,4,Vancouver Canucks,7,,,,
1993-04-13,Tampa Bay Lightning,5,Winnipeg Jets,3,,,,
1993-04-14,New York Islanders,4,Hartford Whalers,5,OT,,,
1993-04-14,Pittsburgh Penguins,6,New Jersey Devils,6,OT,,,
1993-04-14,Washington Capitals,2,New York Rangers,0,,,,
1993-04-14,Boston Bruins,4,Ottawa Senators,2,,,,
1993-04-15,Philadelphia Flyers,7,Buffalo Sabres,4,,,,
1993-04-15,San Jose Sharks,3,Calgary Flames,7,,,,
1993-04-15,Toronto Maple Leafs,2,Chicago Blackhawks,3,,,,
1993-04-15,Minnesota North Stars,3,Detroit Red Wings,5,,,,
1993-04-15,Vancouver Canucks,8,Los Angeles Kings,6,,,,
1993-04-15,Tampa Bay Lightning,5,St. Louis Blues,6,,,,
1993-04-15,Edmonton Oilers,0,Winnipeg Jets,3,,,,
1993-04-16,Philadelphia Flyers,5,Hartford Whalers,4,OT,,,
1993-04-16,New Jersey Devils,4,New York Islanders,8,,,,
1993-04-16,New York Rangers,2,Washington Capitals,4,,,,
